69,9914.58520055455
74,6798.313199209316
94,8290.82892419375
214,15845.435971018063
218,9100.280506624147
248,8159.155915505867
320,7336.794352653442
324,6208.8668289735915
394,6048.820775423458
473,6975.168794131848
480,6088.3633425518055
482,6311.122675423442
489,8584.963921317913
490,8617.164558748502
492,8283.480332009653
493,29559.28276072317
497,15590.21160415619
503,11198.074528936064
504,6502.625826701136
505,9210.582314730154
509,5965.995348755637
510,9492.91805466479
511,7410.397600478013
527,7926.247318787438
574,6332.061466834515
575,8021.615744806199
577,6200.891623129423
580,6043.837091716741
594,5803.264627740279
596,11705.05850177539
868,5646.922853252301
869,12286.590826559917
1251,8020.9263195895055
1259,5684.417212162285
1267,5714.737409249437
1269,7672.185379714813
1443,5862.262488202319
1485,7126.345316078142
1487,7552.213633883697
1502,5991.019839825529
1540,8076.4746003979535
1545,6730.921185276296
1556,5848.556216731305
1560,7564.6022822769555
1564,9235.402269548998
1565,10760.790960494538
1581,7342.941896850141
1589,9474.91146275159
1623,6278.762670234417
1754,6797.155125367382
1757,6606.431937329349
1861,6857.251018118404
1944,5821.766456825528
1952,8293.601739159718
2130,6374.42559629009
2237,5947.95545594573
2255,6164.420514245928
2257,6753.90119285002
2264,6568.801476254715
2268,8777.533536059256
2389,6090.491305087875
2394,5853.74169713837
2454,5667.038412533465
2455,6365.288173494132
2457,6904.592011461763
2458,6370.774015594383
2462,11119.099720697357
2469,7399.386742947045
2470,6210.649688667358
2473,8511.825527881545
2474,11247.581613147095
2475,8076.143297885196
2477,12117.507476130162
2478,5957.941652624421
2485,6442.962530955109
2486,6709.909348941667
2490,5949.455479349108
2498,10728.223680423032
2506,6819.838626106245
2526,5752.815817067991
2531,6093.512785401711
2580,5845.108493545914
2725,6485.910092760006
2748,6640.341841391173
2764,5707.263338839308
2779,6590.647781529513
2790,6061.210299654674
2834,6068.2642582141625
2842,6619.210869994618
2850,6021.246199324204
2974,5749.92354780246
3166,6273.390598704686
3190,5684.900449418051
3191,6513.145914697538
3213,6175.094251051561
3214,6542.8805312596205
3216,6649.469781351613
3227,9168.563035324096
3231,7026.250663610623
3238,6490.728624411135
3251,6223.514208541281
3256,6096.765836010709
3261,5686.118484669045
3269,5826.4281476332335
3345,7144.4750234879175
3349,6313.020619366561
3353,7011.852439858468
3356,7990.033626249393
3359,13369.165128304883
3360,8891.695965006164
3363,12593.938177401176
3367,6048.860533469869
3368,9380.360340097815
3370,6664.636141466729
3374,8515.804361942102
3375,11251.746229562597
3392,8684.470228777385
3393,12297.679822756536
3400,7806.094951589571
3410,5642.22054643193
3411,9305.370567019854
3416,7895.774313398052
3447,6053.879974050047
3448,8000.025100313502
3454,6101.499785841069
3465,7336.83108119132
3466,7176.339217379035
3478,6992.862352941831
3483,7344.350476216177
3490,7308.241970245266
3503,6017.125154868075
3510,6716.076667968029
3511,6471.5477492655045
3514,8733.47271818059
3517,13459.205882602188
3519,7983.312735960202
3531,8214.737119008441
3532,7733.948917686306
3534,6447.0688937051655
3540,5696.121232003137
3542,5985.06869024662
3543,6892.510932340557
3544,9800.759428831629
3547,6339.399677464219
3549,8389.792594459155
3551,7493.523498733445
3553,7377.999939734536
3557,9874.980991883775
3558,11353.80944371589
3561,10407.907957144524
3564,11747.002825575726
3565,9894.086259922275
3572,8808.959746171908
3574,7167.77706920857
3575,9997.720172408519
3576,9420.427122367126
3579,7574.8104202773
3587,7801.238150537349
3588,6777.754704724859
3593,12574.024958558084
3607,8601.134760089724
3610,6866.659014818421
3611,16112.919397438642
3612,6738.0101213949665
3620,11632.802605651472
3621,6017.373650555768
3623,8291.286102016238
3624,7390.876148804071
3635,6191.170232704102
3645,6016.334938168444
3652,6598.536413873535
3661,5925.135735287412
3677,6227.956379504573
3678,10253.865960010655
3697,10329.164960895088
3727,6974.2115177331425
3750,5987.387724376236
3781,6055.058793449364
3796,5754.330054376422
3800,6323.80305827962
3801,8895.846717891787
3809,7030.439018052115
3814,6550.695034226895
3828,5867.435967526924
3829,5947.7566455169435
3847,6741.0345995493335
3873,6445.400716933447
3874,8457.281271662343
3918,6505.118508485896
3932,6777.7169622788015
3993,7845.866247152
4108,6772.651515718487
4224,5724.841284750038
4225,5712.421716176253
4245,5698.165518676413
4289,7092.670442150562
4376,6767.6049147399335
4381,6662.837209493789
4399,5867.795843449985
4520,5684.761245294379
4598,8554.257339300819
4599,5735.250296900474
4602,6057.59533770267
4606,5734.036298900014
4607,6540.235944887618
4609,8776.194393602555
4614,6138.152098895899
4618,7552.612597813591
4629,6416.84852816371
4642,8659.055546763939
4675,6179.193770332492
4690,6878.484183108324
4738,7237.125963536983
4821,7505.308450667992
4846,12954.599375326281
4854,8471.887579868942
4867,5728.963541012599
4904,8821.82829591116
4935,6332.98458392062
4941,6482.8749025790385
4943,6120.838874707712
4948,6380.342618967694
4949,9753.685228212738
4950,7027.217819571496
4956,13170.904437250663
4961,12971.44809651074
4970,8378.695422533889
4994,5791.677197263923
5007,6968.852143090398
5022,6000.299864345137
5029,6617.8072219478245
5063,8091.5011360654935
5091,8038.313576410716
5092,9720.090552137628
5110,7908.833295372952
5112,6617.365166773692
5119,8044.795032894792
5135,10298.965684286675
5139,7836.123245720472
5140,11162.810257056899
5142,7425.013374764533
5160,9618.935225280567
5161,6522.183623501099
5169,8842.133363951121
5178,8901.713046013616
5190,6347.272419212624
5241,6737.691284244951
5246,6459.428615290474
5261,5893.699608805036
5294,6805.597313669476
5319,12639.052717099863
5327,7954.060708627697
