3367,6067.229
3368,9424.633
3370,6686.944
3374,8552.271
3375,11315.526000000002
3392,8722.399999999998
3393,12373.921999999999
3400,7836.721999999999
3410,5658.198
3411,9348.936
3416,7927.111000000001
3447,6072.2789999999995
3448,8032.196999999999
3454,6120.1900000000005
3465,7363.878000000001
3466,7202.213000000001
3478,7017.427
3483,7371.453
3490,7335.078
3503,6035.3009999999995
3510,6738.731
3511,6492.579
3514,8771.833
3517,13550.602
3519,8015.349999999999
3531,8248.664
3532,7764.0109999999995
3534,6467.941
3540,5712.406
3542,6003.0509999999995
3543,6916.374000000001
3544,9849.103
3547,6359.579000000001
3549,8425.185
3551,7521.741
3553,7405.352
3557,9924.062
3558,11418.756000000001
3561,10462.449
3564,11816.543999999998
3565,9943.358000000002
3572,8847.988000000001
3574,7193.589
3575,10048.033
3576,9465.08
3579,7603.645
3587,7831.826999999999
3588,6800.828
3593,12653.747
3607,8638.338
3610,6890.343
3611,16244.143999999998
3612,6760.813
3620,11700.993
3621,6035.551
3623,8325.849999999999
3624,7418.3240000000005
3635,6210.415
3645,6034.505999999999
3652,6620.403
3661,5942.759000000001
3677,6247.431
3678,10306.799
3697,10382.881
3727,6998.645
3750,6005.384
3781,6073.465
3796,5770.950000000001
3800,6343.883000000001
3801,8935.651
3809,7055.269
3814,6572.245
3828,5884.717
3829,5965.515
3847,6763.858
3873,6466.262
3874,8493.247
3918,6526.369000000001
3932,6800.79
3993,7876.807
4108,6795.6900000000005
4224,5741.291
4225,5728.8
4245,5714.4619999999995
4289,7117.943000000001
4376,6790.609
4381,6685.133
4399,5885.079000000001
4520,5700.981
4598,8591.055
4599,5751.76
4602,6076.017
4606,5750.539
4607,6561.717
4609,8814.931999999999
4614,6157.068000000001
4618,7581.278
4629,6437.525000000001
4642,8696.762999999999
4675,6198.3640000000005
4690,6902.25
4738,7263.441
4821,7533.615
4846,13039.242
4854,8507.978000000001
4867,5745.437
4904,8860.971000000001
4935,6353.1230000000005
4941,6503.9800000000005
4943,6139.648
4948,6400.784000000001
4949,9801.564
4950,7052.025
4956,13258.41
4961,13056.311999999998
4970,8413.994
4994,5808.514
5007,6993.2480000000005
5022,6018.374
5029,6639.802
5063,8124.414999999999
5091,8070.795
5092,9767.639
5110,7940.274
5112,6639.356999999999
5119,8077.329
5135,10352.367
5139,7866.986999999999
5140,11225.582
5142,7452.715999999999
5160,9665.496
5161,6543.546
5169,8881.456999999999
5178,8941.57
5190,6367.5019999999995
5241,6760.492
5246,6480.380999999999
5261,5911.136
5294,6828.861
5319,12719.605
5327,7985.863000000001
5329,7626.108
5336,6329.973000000001
5342,8542.042
5355,7178.57
5397,7539.1140000000005
5411,9623.937
5415,10181.124
5430,9554.948
5432,5667.445
5435,9851.616
5444,6297.892
5451,6836.985000000001
5454,8017.479000000001
5516,6926.963000000001
5553,6759.436
5558,6860.534000000001
5560,6029.964000000001
5597,5710.987
5608,6852.031
5615,17588.001999999997
5627,5685.124000000001
5629,6855.476
5630,7851.937
5635,8966.738
5650,7986.18
5651,6881.536
5663,7161.096
5677,7304.735
5678,11874.919
5684,7051.063000000001
5698,7458.435
5708,6865.004
5746,6171.23
5786,7226.746999999999
5795,6716.838
5806,7552.6990000000005
5807,6658.894
5808,6575.511
5814,6928.971
5859,5849.9349999999995
5864,6728.1939999999995
5939,6562.682
5940,7706.113
5942,7979.566000000001
5955,6814.315
5982,6947.081999999999
6002,5667.5509999999995
6027,5946.051
6048,6669.478
6313,6366.706999999999
6319,6172.356
6425,12007.013
6476,5915.394
6482,6889.6269999999995
6484,6011.103
6485,7119.739
6503,9105.329
6514,5723.565
6530,10213.256000000001
6549,13559.648000000001
6554,7432.365
6555,8193.257
6564,7678.769
6589,7638.9800000000005
6592,5787.236
6596,21402.06
6597,8409.260999999999
6606,8257.321
6641,6421.486
6644,11636.426000000001
6689,6083.3
6733,6983.061
6734,10284.106999999998
6740,7632.14
6742,6476.451999999999
6744,10322.4
6745,9935.411
6750,8802.057999999999
6752,8100.204999999999
6767,10169.613000000001
6769,10783.713
6832,6363.670999999999
6840,5725.414
6842,8510.628
6851,7238.179
6855,5999.909000000001
6866,11889.644
6868,6013.094
6872,13021.018999999998
6873,10294.414
6874,23006.992000000002
